Pixel Coordinates: (601, 1775)
Wavelength (nm)	Corrected Transmission	Filter Rect Sum
430,45.74728
431,31.65323
432,40.83304
433,39.49092
434,32.60778
435,39.02858
436,32.58740
437,38.49668
438,39.88111
439,76.64857
440,60.59463
441,30.31683
442,31.34908
443,38.17264
444,39.66711
445,18.91235

















