Pixel Coordinates: (1905, 1467)
Rectangular Region Size: 300
400,0.093820
401,0.095097
402,0.096228
403,0.097524
404,0.099128
405,0.100919
406,0.105207
407,0.107337
408,0.109330
409,0.111639
410,0.114526
411,0.116369
412,0.118476
413,0.121280
414,0.123730
415,0.126143
416,0.128446
417,0.128816
418,0.131671
419,0.131450
420,0.134529
421,0.136474
422,0.139030
423,0.139435
424,0.141795
425,0.143671
426,0.147009
427,0.147637
428,0.152082
429,0.152989
430,0.156518
431,0.156903
432,0.158792
433,0.159395
434,0.162238
435,0.162838
436,0.163745
437,0.165079
438,0.164540
439,0.165807
440,0.164635
441,0.166669
442,0.168330
443,0.172122
444,0.173083
445,0.176951
446,0.179048
447,0.180406
448,0.183599
449,0.185908
450,0.176589
451,0.180248
452,0.185769
453,0.192055
454,0.200123
455,0.211177
456,0.222359
457,0.235167
458,0.249132
459,0.271763
460,0.308400
461,0.334497
462,0.357768
463,0.375998
464,0.389967
465,0.410297
466,0.433510
467,0.444733
468,0.454125
469,0.459984
470,0.467067
471,0.477069
472,0.487895
473,0.504016
474,0.517394
475,0.533539
476,0.542392
477,0.545584
478,0.547571
479,0.549844
480,0.545290
481,0.555074
482,0.560127
483,0.570471
484,0.576259
485,0.586898
486,0.595560
487,0.597345
488,0.593617
489,0.605841
490,0.605014
491,0.607952
492,0.614049
493,0.621196
494,0.626482
495,0.625548
496,0.637671
497,0.645200
498,0.645863
499,0.654936
500,0.660210
501,0.669171
502,0.671519
503,0.674089
504,0.675994
505,0.683138
506,0.682836
507,0.690490
508,0.687535
509,0.694230
510,0.694509
511,0.700141
512,0.701424
513,0.701015
514,0.703122
515,0.702853
516,0.707917
517,0.711109
518,0.707345
519,0.718358
520,0.718409
