Pixel Coordinates: (1029, 1939)
Rectangular Region Size: 300
400,0.140683
401,0.142012
402,0.142883
403,0.143498
404,0.144525
405,0.145567
406,0.150044
407,0.151365
408,0.152135
409,0.153089
410,0.154710
411,0.154998
412,0.155707
413,0.157261
414,0.158286
415,0.159169
416,0.159914
417,0.157896
418,0.158535
419,0.155619
420,0.156669
421,0.155726
422,0.155341
423,0.152687
424,0.152185
425,0.150923
426,0.150894
427,0.148627
428,0.150086
429,0.148260
430,0.148800
431,0.147004
432,0.146970
433,0.146485
434,0.148452
435,0.149144
436,0.150525
437,0.153288
438,0.155103
439,0.159615
440,0.162733
441,0.170154
442,0.176711
443,0.184834
444,0.190887
445,0.201164
446,0.210106
447,0.219084
448,0.228768
449,0.238037
450,0.254071
451,0.264055
452,0.274960
453,0.285354
454,0.295473
455,0.306592
456,0.315745
457,0.325841
458,0.334581
459,0.339967
460,0.349949
461,0.360869
462,0.371881
463,0.379157
464,0.383413
465,0.391121
466,0.399851
467,0.402547
468,0.403960
469,0.403736
470,0.404979
471,0.407264
472,0.411311
473,0.415726
474,0.419640
475,0.425875
476,0.429113
477,0.433404
478,0.437075
479,0.444424
480,0.448771
481,0.457792
482,0.461554
483,0.469017
484,0.466965
485,0.466718
486,0.472583
487,0.472489
488,0.474854
489,0.484189
490,0.486949
491,0.491961
492,0.496557
493,0.502323
494,0.506718
495,0.506013
496,0.514134
497,0.519642
498,0.520841
499,0.527426
500,0.531966
501,0.540443
502,0.544029
503,0.546168
504,0.548070
505,0.553503
506,0.553519
507,0.558939
508,0.557471
509,0.566285
510,0.566474
511,0.571681
512,0.572995
513,0.574121
514,0.577733
515,0.579681
516,0.583256
517,0.586852
518,0.584696
519,0.592520
520,0.593606
