Pixel Coordinates: (2793, 2373)
Rectangular Region Size: 250
400, 0.100983
401, 0.102109
402, 0.102911
403, 0.103662
404, 0.104758
405, 0.105777
406, 0.109044
407, 0.110071
408, 0.110668
409, 0.111612
410, 0.112975
411, 0.113189
412, 0.113903
413, 0.115201
414, 0.116474
415, 0.117730
416, 0.118817
417, 0.118251
418, 0.119735
419, 0.118443
420, 0.120318
421, 0.120988
422, 0.122184
423, 0.121562
424, 0.122722
425, 0.123194
426, 0.124984
427, 0.124730
428, 0.127592
429, 0.127593
430, 0.129567
431, 0.129151
432, 0.130016
433, 0.130000
434, 0.131799
435, 0.132066
436, 0.132894
437, 0.134748
438, 0.135137
439, 0.137207
440, 0.137714
441, 0.141028
442, 0.143004
443, 0.145859
444, 0.146735
445, 0.150817
446, 0.153999
447, 0.157485
448, 0.161265
449, 0.164088
450, 0.169377
451, 0.173668
452, 0.178902
453, 0.184163
454, 0.189747
455, 0.196662
456, 0.202226
457, 0.208511
458, 0.214446
459, 0.218620
460, 0.226188
461, 0.230366
462, 0.237759
463, 0.242968
464, 0.246410
465, 0.253116
466, 0.261124
467, 0.263502
468, 0.266092
469, 0.267847
470, 0.271769
471, 0.276055
472, 0.282489
473, 0.288251
474, 0.293661
475, 0.301978
476, 0.308181
477, 0.315392
478, 0.321295
479, 0.330372
480, 0.336443
481, 0.348036
482, 0.355127
483, 0.365779
484, 0.369304
485, 0.374136
486, 0.383744
487, 0.387237
488, 0.392185
489, 0.404323
490, 0.409509
491, 0.416388
492, 0.423597
493, 0.431968
494, 0.439291
495, 0.442269
496, 0.452771
497, 0.461015
498, 0.464086
499, 0.472711
500, 0.479050
501, 0.488592
502, 0.493266
503, 0.497489
504, 0.500854
505, 0.507844
506, 0.509872
507, 0.517330
508, 0.517674
509, 0.528383
510, 0.529822
511, 0.535936
512, 0.538812
513, 0.540558
514, 0.544871
515, 0.547520
516, 0.552784
517, 0.556800
518, 0.555406
519, 0.564366
520, 0.565712
