Pixel Coordinates: (665, 1127)
Wavelength (nm)	Corrected Transmission	Filter Rect Sum
0,300.00000
400,2150023.000000
401,2198492.000000
402,2252579.000000
403,2306915.000000
404,2362973.000000
405,2425825.000000
406,2511566.000000
407,2570663.000000
408,2608561.000000
409,2668054.000000
410,2726349.000000
411,2773179.000000
412,2830643.000000
413,2891584.000000
414,2934269.000000
415,2970487.000000
416,3016947.000000
417,3015119.000000
418,3065665.000000
419,3079886.000000
420,3114784.000000
421,3147414.000000
422,3184875.000000
423,3193883.000000
424,3217531.000000
425,3252774.000000
426,3279948.000000
427,3279972.000000
428,3323141.000000
429,3329214.000000
430,3346198.000000
431,3359540.000000
432,3377323.000000
433,3366932.000000
434,3386026.000000
435,3369509.000000
436,3368087.000000
437,3381266.000000
438,3356243.000000
439,3383893.000000
440,3376248.000000
441,3408504.000000
442,3507579.000000
443,3608394.000000
444,3662986.000000
445,3773995.000000
446,3861021.000000
447,3938172.000000
448,4063705.000000
449,4194539.000000
450,3775640.000000
451,3965886.000000
452,4167757.000000
453,4377878.000000
454,4700573.000000
455,5096146.000000
456,5456328.000000
457,5778885.000000
458,6108863.000000
459,6589832.000000
460,7313303.000000
461,7812743.000000
462,8239897.000000
463,8559855.000000
464,8785490.000000
465,9122713.000000
466,9505864.000000
467,9700226.000000
468,9846204.000000
469,9928188.000000
470,10031493.000000
471,10177172.000000
472,10338080.000000
473,10590235.000000
474,10808492.000000
475,11078411.000000
476,11218775.000000
477,11258931.000000
478,11284929.000000
479,11322248.000000
480,11252257.000000
481,11431812.000000
482,11523257.000000
483,11662645.000000
484,11846311.000000
485,12061641.000000
486,12232842.000000
487,12297123.000000
488,12249331.000000
489,12472925.000000
490,12444158.000000
491,12387879.000000
492,12428286.000000
493,12464305.000000
494,12496738.000000
495,12498901.000000
496,12641213.000000
497,12692500.000000
498,12696399.000000
499,12763944.000000
500,12822948.000000
501,12851619.000000
502,12809170.000000
503,12826429.000000
504,12853559.000000
505,12924629.000000
506,12963405.000000
507,13060608.000000
508,13029609.000000
509,13047029.000000
510,13121932.000000
511,13179819.000000
512,13249300.000000
513,13261946.000000
514,13266966.000000
515,13204664.000000
516,13328049.000000
517,13340678.000000
518,13337112.000000
519,13479232.000000
520,13499056.000000
