Pixel Coordinates: (1541, 2047)
Wavelength (nm)	Corrected Transmission	Filter Rect Sum
0,250.00000
400,949472.000000
401,973372.000000
402,998413.000000
403,1024134.000000
404,1051359.000000
405,1080388.000000
406,1122921.000000
407,1150433.000000
408,1170032.000000
409,1198242.000000
410,1227767.000000
411,1252103.000000
412,1281562.000000
413,1314011.000000
414,1334728.000000
415,1351849.000000
416,1372626.000000
417,1367867.000000
418,1387450.000000
419,1387026.000000
420,1397044.000000
421,1402981.000000
422,1409524.000000
423,1400358.000000
424,1397250.000000
425,1397887.000000
426,1395954.000000
427,1385311.000000
428,1394032.000000
429,1385258.000000
430,1386421.000000
431,1385380.000000
432,1391380.000000
433,1388441.000000
434,1404780.000000
435,1408932.000000
436,1426232.000000
437,1455520.000000
438,1471962.000000
439,1520123.000000
440,1560913.000000
441,1629890.000000
442,1756356.000000
443,1893119.000000
444,2012757.000000
445,2169876.000000
446,2316709.000000
447,2451928.000000
448,2628793.000000
449,2805485.000000
450,2545792.000000
451,2737923.000000
452,2930458.000000
453,3118548.000000
454,3376669.000000
455,3673296.000000
456,3933664.000000
457,4154073.000000
458,4368534.000000
459,4670967.000000
460,5136547.000000
461,5438595.000000
462,5695742.000000
463,5878965.000000
464,5996287.000000
465,6187662.000000
466,6405847.000000
467,6492292.000000
468,6555944.000000
469,6578266.000000
470,6618756.000000
471,6682266.000000
472,6761009.000000
473,6897248.000000
474,7019663.000000
475,7169073.000000
476,7245065.000000
477,7258736.000000
478,7269247.000000
479,7287509.000000
480,7243902.000000
481,7339192.000000
482,7391803.000000
483,7475567.000000
484,7587688.000000
485,7718562.000000
486,7820506.000000
487,7858245.000000
488,7831986.000000
489,7952011.000000
490,7935828.000000
491,7901819.000000
492,7929103.000000
493,7948875.000000
494,7971134.000000
495,7977593.000000
496,8059186.000000
497,8102039.000000
498,8114465.000000
499,8161566.000000
500,8195513.000000
501,8211843.000000
502,8189283.000000
503,8197916.000000
504,8219210.000000
505,8269958.000000
506,8302518.000000
507,8365139.000000
508,8354504.000000
509,8396362.000000
510,8437867.000000
511,8477450.000000
512,8521430.000000
513,8530824.000000
514,8534047.000000
515,8505239.000000
516,8569291.000000
517,8583671.000000
518,8595188.000000
519,8677680.000000
520,8693537.000000
