Pixel Coordinates: (2365, 2351)
Wavelength (nm)	Corrected Transmission	Filter Rect Sum
0,250.00000
400,1126419.000000
401,1157282.000000
402,1190065.000000
403,1223915.000000
404,1258719.000000
405,1296719.000000
406,1347074.000000
407,1381940.000000
408,1407736.000000
409,1444256.000000
410,1482341.000000
411,1514490.000000
412,1554137.000000
413,1594975.000000
414,1623739.000000
415,1648711.000000
416,1678654.000000
417,1681830.000000
418,1712789.000000
419,1721242.000000
420,1742403.000000
421,1759799.000000
422,1776815.000000
423,1775052.000000
424,1780666.000000
425,1788806.000000
426,1794752.000000
427,1788690.000000
428,1802672.000000
429,1795013.000000
430,1798128.000000
431,1795110.000000
432,1799200.000000
433,1789271.000000
434,1800778.000000
435,1793980.000000
436,1799382.000000
437,1816830.000000
438,1816797.000000
439,1850187.000000
440,1870372.000000
441,1916934.000000
442,2019170.000000
443,2126403.000000
444,2212686.000000
445,2338532.000000
446,2450091.000000
447,2552970.000000
448,2697659.000000
449,2841982.000000
450,2582749.000000
451,2752798.000000
452,2922823.000000
453,3091904.000000
454,3329074.000000
455,3604935.000000
456,3844104.000000
457,4048017.000000
458,4247471.000000
459,4533022.000000
460,4965952.000000
461,5248007.000000
462,5487722.000000
463,5661350.000000
464,5773143.000000
465,5955199.000000
466,6162153.000000
467,6241779.000000
468,6301894.000000
469,6319502.000000
470,6357010.000000
471,6416696.000000
472,6487992.000000
473,6618055.000000
474,6729336.000000
475,6868908.000000
476,6939188.000000
477,6948303.000000
478,6953708.000000
479,6964458.000000
480,6909747.000000
481,6997403.000000
482,7043027.000000
483,7118920.000000
484,7218747.000000
485,7346235.000000
486,7440989.000000
487,7472483.000000
488,7439545.000000
489,7562240.000000
490,7539289.000000
491,7495923.000000
492,7516783.000000
493,7532057.000000
494,7547737.000000
495,7547560.000000
496,7625483.000000
497,7669257.000000
498,7676579.000000
499,7716190.000000
500,7747772.000000
501,7755074.000000
502,7721084.000000
503,7729700.000000
504,7745875.000000
505,7791676.000000
506,7818521.000000
507,7875862.000000
508,7856866.000000
509,7918964.000000
510,7957946.000000
511,7993140.000000
512,8032779.000000
513,8031635.000000
514,8027547.000000
515,7987774.000000
516,8057446.000000
517,8066990.000000
518,8070608.000000
519,8155472.000000
520,8163115.000000
