Pixel Coordinates: (937, 2469)
Wavelength (nm)	Corrected Transmission	Filter Rect Sum
0,200.00000
400,491659.000000
401,497847.000000
402,504263.000000
403,509399.000000
404,517167.000000
405,524687.000000
406,537308.000000
407,543805.000000
408,547269.000000
409,553175.000000
410,560002.000000
411,564063.000000
412,571257.000000
413,579357.000000
414,581141.000000
415,582743.000000
416,587057.000000
417,580207.000000
418,584704.000000
419,581483.000000
420,585000.000000
421,587815.000000
422,591380.000000
423,589383.000000
424,591791.000000
425,597224.000000
426,603343.000000
427,605624.000000
428,617265.000000
429,622832.000000
430,633060.000000
431,643052.000000
432,655856.000000
433,663958.000000
434,681217.000000
435,692171.000000
436,705796.000000
437,723771.000000
438,733071.000000
439,754956.000000
440,768204.000000
441,788665.000000
442,826908.000000
443,864352.000000
444,887673.000000
445,922639.000000
446,947152.000000
447,963752.000000
448,989134.000000
449,1009702.000000
450,865717.000000
451,891205.000000
452,916493.000000
453,939075.000000
454,983234.000000
455,1035245.000000
456,1079205.000000
457,1111716.000000
458,1146229.000000
459,1204012.000000
460,1303588.000000
461,1363193.000000
462,1414298.000000
463,1449131.000000
464,1471925.000000
465,1516083.000000
466,1571275.000000
467,1592303.000000
468,1605445.000000
469,1611304.000000
470,1627136.000000
471,1648110.000000
472,1673902.000000
473,1718269.000000
474,1760729.000000
475,1816668.000000
476,1851585.000000
477,1865969.000000
478,1879525.000000
479,1895396.000000
480,1894103.000000
481,1936039.000000
482,1967158.000000
483,2005624.000000
484,2057383.000000
485,2114298.000000
486,2162068.000000
487,2188063.000000
488,2194878.000000
489,2248933.000000
490,2257064.000000
491,2259084.000000
492,2280838.000000
493,2302137.000000
494,2325032.000000
495,2342112.000000
496,2380243.000000
497,2406539.000000
498,2423532.000000
499,2451025.000000
500,2473892.000000
501,2489744.000000
502,2492327.000000
503,2502704.000000
504,2518593.000000
505,2540978.000000
506,2558662.000000
507,2586119.000000
508,2589198.000000
509,2614783.000000
510,2630441.000000
511,2647509.000000
512,2664824.000000
513,2674057.000000
514,2681164.000000
515,2676576.000000
516,2697061.000000
517,2701840.000000
518,2707166.000000
519,2732276.000000
520,2740968.000000
